"","word","no_rows"
"41916","voiture",113
"41917","voitures",9
"41918","voksne",2
"41919","vol",6
"41920","volatile",1
"41921","voldeed",3
"41922","voldoende",2
"41923","voldoet",5
"41924","volentieri",3
"41925","voler",1
"41926","volet",2
"41927","volete",1
"41928","volets",1
"41929","volgens",2
"41930","volgensopgave",1
"41931","volksbuurt",1
"41932","volkswagen",1
"41933","voll",10
"41934","vollausgestatte",1
"41935","vollbelegung",1
"41936","volle",2
"41937","volledig",2
"41938","volledige",2
"41939","vollem",2
"41940","vollen",1
"41941","voller",5
"41942","volleyball",1
"41943","vollgestopften",1
"41944","vollkommen",5
"41945","vollste",1
"41946","vollstens",1
"41947","volltreffer",1
"41948","volo",2
"41949","volontier",2
"41950","volontiers",5
"41951","volop",1
"41952","vols",1
"41953","volt",2
"41954","volta",5
"41955","voltage",1
"41956","voltando",1
"41957","voltant",1
"41958","voltants",1
"41959","voltar",11
"41960","voltarei",2
"41961","voltaremos",3
"41962","voltaria",9
"41963","voltarmos",2
"41964","voltasse",1
"41965","volte",5
"41966","voltunk",1
"41967","volume",12
"41968","volumes",3
"41969","volumineux",1
"41970","voluntally",1
"41971","volunteer",2
"41972","volunteered",7
"41973","volunteers",1
"41974","volvamos",1
"41975","volvemos",6
"41976","volver",26
"41977","volveremos",13
"41978","volveria",5
"41979","volveriamos",5
"41980","volverimos",1
"41981","volverre",1
"41982","volviera",2
"41983","volviese",1
"41984","volvimos",1
"41985","volvo",1
"41986","volwassenen",3
"41987","vom",60
"41988","vomiting",1
"41989","von",307
"41990","von's",1
"41991","vond",3
"41992","vonden",6
"41993","vondrak",1
"41994","vontade",6
"41995","voor",61
"41996","vooraf",1
"41997","vooral",3
"41998","vooraleer",1
"41999","voorlichtingsmateriaal",1
"42000","voorzien",16
"42001","voorziening",1
"42002","voorzieningen",11
"42003","vor",78
"42004","vorab",8
"42005","vorallem",3
"42006","vorangegangenen",1
"42007","voraus",2
"42008","vorbehaltlos",1
"42009","vorbehaltlose",1
"42010","vorbei",2
"42011","vorbeifahrenden",1
"42012","vorbeigekommen",1
"42013","vorbereitet",8
"42014","vorbildlich",2
"42015","vorbildliches",1
"42016","voren",1
"42017","vores",14
"42018","vorfeld",12
"42019","vorfinden",1
"42020","vorgefunden",12
"42021","vorgesehen",1
"42022","vorhanden",61
"42023","vorhandenen",1
"42024","vorhandener",1
"42025","vorhandensein",1
"42026","vorher",10
"42027","vorhinein",2
"42028","vorlage",1
"42029","vorm",1
"42030","vormieter",2
"42031","vorn",1
"42032","vornehmen",1
"42033","vorort",6
"42034","vorraum",1
"42035","vorraus",1
"42036","vorsichtig",1
"42037","vorstellen",2
"42038","vorteil",3
"42039","vorteilhaft",1
"42040","vorziehen",1
"42041","vorzugsweise",1
"42042","vos",24
"42043","vostra",2
"42044","vostre",1
"42045","vostro",1
"42046","vote",3
"42047","voted",1
"42048","votre",50
"42049","vou",2
"42050","vouch",5
"42051","voucher",1
"42052","vouchers",1
"42053","voudrai",1
"42054","voudraient",1
"42055","voudrait",1
"42056","voudrez",1
"42057","voulaient",1
"42058","voulait",1
"42059","voulant",2
"42060","voulez",8
"42061","voulions",1
"42062","vouloir",1
"42063","voulu",1
"42064","voulus",1
"42065","vous",315
"42066","voy",3
"42067","voyage",42
"42068","voyageais",1
"42069","voyageant",1
"42070","voyager",5
"42071","voyagerai",1
"42072","voyages",3
"42073","voyageur",3
"42074","voyageurs",26
"42075","voyagez",3
"42076","voyait",2
"42077","vpn",1
"42078","vpne",1
"42079","vraceli",1
"42080","vragen",5
"42081","vrai",18
"42082","vraie",4
"42083","vraies",2
"42084","vraiment",191
"42085","vrais",2
"42086","vreasy",1
"42087","vreemd",1
"42088","vrey",1
"42089","vriendelijk",7
"42090","vriendelijke",6
"42091","vrienden",1
"42092","vrij",5
"42093","vrijwel",1
"42094","vroeg",1
"42095","vroegen",1
"42096","vrouw",3
"42097","vt",3
"42098","vtc",1
"42099","vu",33
"42100","vu's",1
"42101","vue",67
"42102","vuelo",8
"42103","vuelta",6
"42104","vueltas",1
"42105","vuelva",5
"42106","vuelves",1
"42107","vuelvo",13
"42108","vues",2
"42109","vuestra",1
"42110","vuidado",1
"42111","vullen",1
"42112","vulnerable",5
"42113","vuokraan",1
"42114","vuole",5
"42115","vuota",1
"42116","vuotias",1
"42117","vus",3
"42118","vuxna",1
"42119","vw",1
"42120","vwry",1
"42121","vybaveno",1
"42122","vybaveny",1
"42123","vyborna",1
"42124","vysadila",1
"42125","vzala",1
"42126","w'ed",1
"42127","wa",7
"42128","waa",11
"42129","waaaaaay",1
"42130","waaaaay",1
"42131","waaaay",1
"42132","waar",11
"42133","waarbij",2
"42134","waard",4
"42135","waardeerden",1
"42136","waardoor",2
"42137","waarin",1
"42138","waarmee",1
"42139","waarna",1
"42140","waarom",1
"42141","waarschijnlijk",1
"42142","waarvan",1
"42143","waarvandaan",1
"42144","wach",1
"42145","waching",1
"42146","wachten",2
"42147","wacky",2
"42148","wad",9
"42149","wadded",1
"42150","waddling",1
"42151","wade",1
"42152","wads",1
"42153","waffle",4
"42154","waffles",9
"42155","waft",3
"42156","wafted",3
"42157","wafting",1
"42158","wagen",1
"42159","wagging",1
"42160","wagon",3
"42161","wagreat",1
"42162","wags",3
"42163","wahl",6
"42164","wahlberg",1
"42165","wahlburger",1
"42166","wahlburger's",1
"42167","wahlburgers",1
"42168","wahnsinnig",1
"42169","wahrer",1
"42170","wahrgenommen",1
"42171","wahrscheinlich",1
"42172","wahrzunehmen",1
"42173","wail",1
"42174","wainscoting",2
"42175","wainscotting",1
"42176","wainwright",1
"42177","wairing",1
"42178","waistline",1
"42179","wait",756
"42180","waited",187
"42181","waiter",1
"42182","waiters",1
"42183","waiting",566
"42184","waitlist",1
"42185","waitress",1
"42186","waits",4
"42187","waitstaff",1
"42188","waive",3
"42189","waived",3
"42190","waiver",1
"42191","wake",182
"42192","waked",1
"42193","wakefield",1
"42194","waken",3
"42195","wakened",1
"42196","wakes",5
"42197","wakeups",1
"42198","waking",114
"42199","wakker",2
"42200","wal",1
"42201","waldemar",1
"42202","walden",4
"42203","wales",1
"42204","walgreen",4
"42205","walgreen's",8
"42206","walgreens",70
"42207","walikg",1
"42208","waling",1
"42209","walizka",1
"42210","waljing",1
"42211","walk",16949
"42212","walk's",2
"42213","walkability",29
"42214","walkable",1738
"42215","walkanle",1
"42216","walkby",1
"42217","walked",1923
"42218","walker",24
"42219","walkers",29
"42220","walkig",1
"42221","walkimg",1
"42222","walkin",2
"42223","walking",10544
"42224","walkingdistans",1
"42225","walkng",1
"42226","walkout",6
"42227","walkoutterrace",1
"42228","walks",266
"42229","walkstreet",1
"42230","walkthrough",2
"42231","walkto",1
"42232","walkup",33
"42233","walkway",33
"42234","walkways",1
"42235","wall",326
"42236","walle",1
"42237","walled",5
"42238","wallet",14
"42239","wallets",1
"42240","walley",1
"42241","wallgreen's",1
"42242","wallgreens",1
"42243","wallie",1
"42244","wallpaper",2
"42245","walls",497
"42246","wally",69
"42247","wally's",11
"42248","walm",1
"42249","walmart",2
"42250","walmly",1
"42251","walnut",6
"42252","walnuts",1
"42253","walter",3
"42254","waltham",3
"42255","waltzing",1
"42256","wam",1
"42257","wan",2
"42258","wan't",1
"42259","wand",4
"42260","wanda",2
"42261","wandbrause",1
"42262","wandelafstand",3
"42263","wandelaftand",1
"42264","wandelen",4
"42265","wandeling",2
"42266","wander",39
"42267","wandered",10
"42268","wanderful",3
"42269","wandering",37
"42270","wanderu",1
"42271","wang",5
"42272","wang's",1
"42273","wann",2
"42274","wanna",68
"42275","wanne",3
"42276","wanneer",2
"42277","wante",1
"42278","wantend",1
"42279","waoooo",1
"42280","waow",1
"42281","war",749
"42282","ward",6
"42283","warden",2
"42284","wardrobe",50
"42285","wardrobes",9
"42286","ware",44
"42287","waredrobe",1
"42288","warehouse",1
"42289","warehouses",1
"42290","warehousey",1
"42291","waren",238
"42292","wares",10
"42293","warf",7
"42294","warm",3182
"42295","warme",6
"42296","warmed",18
"42297","warmem",1
"42298","warmen",2
"42299","warmer",117
"42300","warmers",1
"42301","warmes",1
"42302","warmest",19
"42303","warmful",2
"42304","warmfull",1
"42305","warmhearted",14
"42306","warmheartedly",1
"42307","warmherzige",1
"42308","warmherzigen",1
"42309","warming",21
"42310","warmish",1
"42311","warmly",210
"42312","warmness",2
"42313","warms",5
"42314","warmth",99
"42315","warn",33
"42316","warned",81
"42317","warning",91
"42318","warnings",12
"42319","warns",6
"42320","warp",1
"42321","warped",1
"42322","warranted",4
"42323","warrants",2
"42324","warren",56
"42325","warren's",2
"42326","warrens",1
"42327","warrior",2
"42328","warriors",4
"42329","wars",2
"42330","wartezeiten",2
"42331","warwick",19
"42332","wary",23
"42333","was't",1
"42334","wasas",1
"42335","wasbwonderful",1
"42336","wasch",1
"42337","waschen",1
"42338","waschlappen",1
"42339","waschmaschine",17
"42340","waschmittel",4
"42341","waschsalon",1
"42342","wash",334
"42343","washbasin",1
"42344","washburn",1
"42345","washcloth",18
"42346","washcloths",44
"42347","washclots",1
"42348","washed",56
"42349","washer",895
"42350","washers",9
"42351","washes",4
"42352","washing",294
"42353","washingmacine",1
"42354","washington",125
"42355","washmachine",1
"42356","washrags",1
"42357","washroom",51
"42358","washrooms",11
"42359","wasin",1
"42360","wasmachine",2
"42361","wasn",4
"42362","wasn'tquite",1
"42363","wasnice",1
"42364","wasnt",34
"42365","wasperfect",1
"42366","waspretty",1
"42367","wass",1
"42368","wasser",19
"42369","wasserflaschen",1
"42370","wasserkaraffe",1
"42371","wasserkocher",3
"42372","wasserspender",1
"42373","waste",31
"42374","wastebasket",3
"42375","wastebin",1
"42376","wasted",7
"42377","wasthe",1
"42378","wasting",2
"42379","wasy",1
"42380","wat",36
"42381","watch",461
"42382","watched",76
"42383","watcher",1
"42384","watchers",1
"42385","watches",2
"42386","watchful",4
"42387","watching",243
"42388","watchman",1
"42389","wateer",1
"42390","water",2980
"42391","water's",2
"42392","waterbottle",1
"42393","waterbottles",2
"42394","watered",1
"42395","waterfall",9
"42396","waterfont",1
"42397","waterfront",356
"42398","watering",7
"42399","waterinthe",1
"42400","watermark",2
"42401","watermelon",5
"42402","waterpressure",1
"42403","waterproof",1
"42404","waters",70
"42405","watershed",1
"42406","waterside",8
"42407","watersprays",1
"42408","watertaxi",2
"42409","watertight",1
"42410","watertown",6
"42411","waterway",1
"42412","waterworld",1
"42413","wathcing",1
"42414","wating",1
"42415","wats",1
"42416","watsapp",1
"42417","watten",1
"42418","watts",1
"42419","wattsapp",1
"42420","wauw",1
"42421","wave",89
"42422","waved",2
"42423","wavered",1
"42424","waves",7
"42425","waving",2
"42426","wavy",1
"42427","wawww",1
"42428","wax",2
"42429","way's",1
"42430","wayfinding",1
"42431","wayy",1
"42432","wayyy",1
"42433","waze",1
"42434","wc",22
"42435","wc's",1
"42436","wcale",1
"42437","wd",3
"42438","we'all",1
"42439","we'be",1
"42440","we'ed",1
"42441","weak",48
"42442","weaker",2
"42443","weakness",2
"42444","weaknesses",1
"42445","wealth",46
"42446","wealthy",4
"42447","weapon",2
"42448","wear",59
"42449","weariness",1
"42450","wearing",19
"42451","weary",35
"42452","wearying",1
"42453","weasley",1
"42454","weather",813
"42455","weather's",4
"42456","weatherboard",1
"42457","weathered",3
"42458","weathers",1
"42459","weaving",1
"42460","web",24
"42461","weber",1
"42462","webpage",2
"42463","webs",3
"42464","website",546
"42465","websites",2
"42466","webster",4
"42467","wecan",1
"42468","weclome",1
"42469","wed",4
"42470","wedding",287
"42471","weddings",1
"42472","weder",2
"42473","wedge",1
"42474","wedged",3
"42475","wednesday",22
"42476","wednesdays",1
"42477","weds",1
"42478","wedstrijd",1
"42479","wee",31
"42480","weed",11
"42481","weeding",1
"42482","weee",1
"42483","week",1640
"42484","week's",18
"42485","weekday",28
"42486","weekdays",52
"42487","weeken",1
"42488","weekend",3479
"42489","weekend's",4
"42490","weekends",155
"42491","weekened",1
"42492","weekje",1
"42493","weeklong",13
"42494","weekly",50
"42495","weeknight",5
"42496","weeknights",1
"42497","weeks",490
"42498","weel",3
"42499","weelend",1
"42500","weep",1
"42501","weer",8
"42502","weet",3
"42503","weg",29
"42504","wegbeschreibung",3
"42505","wege",1
"42506","wegen",3
"42507","wegens",1
"42508","weggehen",1
"42509","wehad",1
"42510","weich",4
"42511","weichen",1
"42512","weigh",4
"42513","weighed",2
"42514","weighs",5
"42515","weight",26
"42516","weights",1
"42517","weil",16
"42518","wein",4
"42519","weinig",1
"42520","weird",103
"42521","weirder",1
"42522","weirdly",3
"42523","weired",1
"42524","weisners",2
"42525","weiss",1
"42526","weist",1
"42527","weit",18
"42528","weitaus",1
"42529","weitem",1
"42530","weiter",43
"42531","weitere",11
"42532","weiterempfehlen",39
"42533","weiteren",4
"42534","weiterer",1
"42535","weiteres",1
"42536","weitergeholfen",3
"42537","weitergeht",1
"42538","weiterhelfen",2
"42539","weiterhilft",1
"42540","weiterreise",1
"42541","weiterzuempfehlen",4
"42542","wel",33
"42543","welc",1
"42544","welche",9
"42545","welchem",1
"42546","welcher",3
"42547","welches",5
"42548","welcomed",1019
"42549","welcomes",27
"42550","welcomg",1
"42551","welcomimg",2
"42552","welcoming",4506
"42553","welcomme",1
"42554","welcomming",1
"42555","welding",1
"42556","welfare",2
"42557","welke",1
"42558","welkom",12
"42559","wellbeing",2
"42560","wellcome",7
"42561","wellcomed",2
"42562","wellcoming",3
"42563","welle",1
"42564","wellesley",5
"42565","welling",1
"42566","wellington",3
"42567","welll",2
"42568","wellobox",1
"42569","wellsley",1
"42570","welocme",1
"42571","welt",2
"42572","weltoffenen",1
"42573","welxoming",1
"42574","wem",1
"42575","wen",3
"42576","wend",1
"42577","wenday",1
"42578","wenden",1
"42579","wendig",1
"42580","wendy",120
"42581","wendy's",1
"42582","wenig",15
"42583","wenige",16
"42584","wenigen",13
"42585","weniger",9
"42586","wenn",97
"42587","wennen",1
"42588","wenngleich",2
"42589","wennie",1
"42590","wens",1
"42591","wentry",1
"42592","wentworth",1
"42593","wentworth's",1
"42594","wer",15
"42595","werd",8
"42596","werde",8
"42597","werden",50
"42598","were'nt",1
"42599","were't",1
"42600","weren",1
"42601","werent",2
"42602","werent't",1
"42603","wereroad",1
"42604","werk",1
"42605","werkend",1
"42606","werkt",3
"42607","werkte",1
"42608","werner",1
"42609","werr",1
"42610","wert",4
"42611","wertvolle",4
"42612","wery",3
"42613","wes",3
"42614","wesentlich",3
"42615","wesentliche",1
"42616","wesentlichen",1
"42617","weshalb",3
"42618","west",195
"42619","westbound",1
"42620","westen",1
"42621","western",20
"42622","westfalia",1
"42623","westin",49
"42624","westin's",1
"42625","westland",2
"42626","wests",1
"42627","westville",1
"42628","wet",69
"42629","wete",2
"42630","weten",1
"42631","wether",9
"42632","wetter",8
"42633","wetterlage",1
"42634","wetters",1
"42635","wetting",1
"42636","wew",1
"42637","wework",2
"42638","wf",2
"42639","wfm",1
"42640","wg",1
"42641","wha",2
"42642","whaaaaaaaaaaat",1
"42643","whaiy",1
"42644","whale",28
"42645","whales",2
"42646","whalf",1
"42647","wharf",139
"42648","wharfs",8
"42649","what'more",1
"42650","what'sapp",1
"42651","whata",1
"42652","whatdya",1
"42653","whatnot",10
"42654","whats",8
"42655","whatsoever",94
"42656","whatsup",1
"42657","whattasp",1
"42658","whe",3
"42659","wheat",2
"42660","wheater",1
"42661","wheel",3
"42662","wheelchair",17
"42663","wheelchairs",3
"42664","wheeled",1
"42665","wheeler",1
"42666","wheeling",1
"42667","wheels",7
"42668","whelming",1
"42669","whem",1
"42670","where'll",1
"42671","whereabouts",1
"42672","whereever",1
"42673","wherefrom",1
"42674","whery",1
"42675","whet",1
"42676","whew",4
"42677","which'll",1
"42678","whichever",4
"42679","whichis",1
"42680","whick",1
"42681","whide",1
"42682","whiffing",1
"42683","whig",1
"42684","whilst",122
"42685","whim",1
"42686","whimisically",1
"42687","whimsical",7
"42688","whimsically",2
"42689","whimsy",1
"42690","whine",1
"42691","whining",2
"42692","whip",9
"42693","whipped",1
"42694","whipping",3
"42695","whirlpool",1
"42696","whirlwind",16
"42697","whirring",2
"42698","whisk",2
"42699","whiskey",3
"42700","whisks",1
"42701","whisky",2
"42702","whiskyglas",1
"42703","whisper",5
"42704","whisperer",1
"42705","whispering",3
"42706","whispers",3
"42707","whisps",1
"42708","whist",1
"42709","whistels",1
"42710","whistle",21
"42711","whistled",1
"42712","whistles",7
"42713","whistling",1
"42714","whit",1
"42715","white",260
"42716","whiteboard",4
"42717","whites",3
"42718","whitest",1
"42719","whitey",3
"42720","whitey's",1
"42721","whith",2
"42722","whiting",1
"42723","whitney",34
"42724","whitney's",15
"42725","whizzes",1
"42726","who'd",6
"42727","who'll",1
"42728","who're",2
"42729","who've",2
"42730","whoa",2
"42731","whoe",1
"42732","whoke",1
"42733","wholefood",13
"42734","wholefood's",1
"42735","wholefoods",89
"42736","wholefoodsnextdoor",1
"42737","wholehearted",2
"42738","wholeheartedly",44
"42739","wholesome",5
"42740","wholly",3
"42741","wholy",3
"42742","whoole",1
"42743","whoolfood",1
"42744","whoops",1
"42745","whouau",1
"42746","whuch",1
"42747","whwn",1
"42748","whyricardo's",1
"42749","wi",279
"42750","wi'll",1
"42751","wibe",1
"42752","wich",19
"42753","wichtig",4
"42754","wichtige",3
"42755","wichtigen",5
"42756","wichtiger",1
"42757","wichtigsten",3
"42758","wicked",41
"42759","wickedly",1
"42760","wide",148
"42761","widely",5
"42762","widened",1
"42763","wider",10
